gene_id,module,Connectivity.kTotal,Connectivity.kWithin,gene_name,gene_biotype,chromosome,length,entrezgene
ENSG00000196275,grey,7.243181478362676,NA,GTF2IRD2,protein_coding,7,57365,84163
ENSG00000196313,grey,2.715451943445155,NA,POM121,protein_coding,7,72044,9883
ENSG00000196329,grey,21.48574651657711,NA,GIMAP5,protein_coding,7,27781,55340
ENSG00000196335,grey,1.9629253600739527,NA,STK31,protein_coding,7,122347,56164
ENSG00000196337,grey,1.5487538585643703,NA,CGB7,protein_coding,19,4587,94027
ENSG00000196338,grey,6.99780131522478,NA,NLGN3,protein_coding,X,26371,54413
ENSG00000196365,grey,291.32903425486666,NA,LONP1,protein_coding,19,28739,9361
ENSG00000196367,grey,1.5210246267526681,NA,TRRAP,protein_coding,7,135311,8295
ENSG00000196369,grey,6.159867222603014,NA,SRGAP2B,pseudogene,1,180810,647135
ENSG00000196381,grey,13.355871860525285,NA,ZNF781,protein_coding,19,24572,163115
ENSG00000196396,grey,17.191022103463588,NA,PTPN1,protein_coding,20,74409,5770
ENSG00000196411,grey,92.98903441144412,NA,EPHB4,protein_coding,7,24935,2050
ENSG00000196418,grey,15.261535147842004,NA,ZNF124,protein_coding,1,50042,7678
ENSG00000196422,grey,10.051081600037529,NA,PPP1R26,protein_coding,9,9815,9858
ENSG00000196436,grey,6.0159086261044905,NA,NPIPB15,protein_coding,16,14203,440348
ENSG00000196453,grey,47.35950376636005,NA,ZNF777,protein_coding,7,29761,27153
ENSG00000196465,grey,83.38976831789478,NA,MYL6B,protein_coding,12,7392,140465
ENSG00000196466,grey,2.90577231859754,NA,ZNF799,protein_coding,19,11256,90576
ENSG00000196497,grey,27.596822038355512,NA,IPO4,protein_coding,14,8746,79711
ENSG00000196498,grey,18.591623727227816,NA,NCOR2,protein_coding,12,243175,9612
ENSG00000196502,grey,1.6667535045005448,NA,SULT1A1,protein_coding,16,18044,6817
ENSG00000196507,grey,38.330988833492306,NA,TCEAL3,protein_coding,X,22240,85012
ENSG00000196517,grey,8.49662512415847,NA,SLC6A9,protein_coding,1,39968,6536
ENSG00000196531,grey,379.99563037619157,NA,NACA,protein_coding,12,19201,4666
ENSG00000196535,grey,2.75356536020543,NA,MYO18A,protein_coding,17,106903,399687
ENSG00000196544,grey,180.62398539580042,NA,C17orf59,protein_coding,17,1913,NA
ENSG00000196547,grey,47.54377984717355,NA,MAN2A2,protein_coding,15,20367,4122
ENSG00000196549,grey,14.755481463701052,NA,MME,protein_coding,3,159585,4311
ENSG00000196557,grey,11.313276757471904,NA,CACNA1H,protein_coding,16,68531,8912
ENSG00000196569,grey,259.7160200669032,NA,LAMA2,protein_coding,6,633373,3908
ENSG00000196576,grey,45.33046649992168,NA,PLXNB2,protein_coding,22,32649,23654
ENSG00000196604,grey,22.278129243967104,NA,POTEF,protein_coding,2,55688,728378
ENSG00000196605,grey,135.40188932652487,NA,ZNF846,protein_coding,19,41188,162993
ENSG00000196611,grey,2.4784436165659947,NA,MMP1,protein_coding,11,8241,4312
ENSG00000196616,grey,3.469100945678189,NA,ADH1B,protein_coding,4,16438,125
ENSG00000196628,grey,279.50899166401587,NA,TCF4,protein_coding,18,442457,6925
ENSG00000196632,grey,45.33763479667035,NA,WNK3,protein_coding,X,165820,65267
ENSG00000196639,grey,6.598014086673827,NA,HRH1,protein_coding,3,126465,3269
ENSG00000196653,grey,28.809877628933204,NA,ZNF502,protein_coding,3,11189,91392
ENSG00000196656,grey,1.354765138160766,NA,AC004057.1,pseudogene,4,3190,NA
ENSG00000196670,grey,77.17925072946545,NA,ZFP62,protein_coding,5,13676,643836
ENSG00000196684,grey,4.8970388596641525,NA,HSH2D,protein_coding,19,24549,84941
ENSG00000196693,grey,31.033213937428016,NA,ZNF33B,protein_coding,10,49438,7582
ENSG00000196700,grey,106.70746453285685,NA,ZNF512B,protein_coding,20,92059,57473
ENSG00000196735,grey,1.2941203605122027,NA,HLA-DQA1,protein_coding,6,18884,3117
ENSG00000196739,grey,29.659209761625547,NA,COL27A1,protein_coding,9,156952,85301
ENSG00000196776,grey,3.7517540434290675,NA,CD47,protein_coding,3,47728,961
ENSG00000196781,grey,16.265651813727786,NA,TLE1,protein_coding,9,105623,7088
ENSG00000196782,grey,31.240472489201423,NA,MAML3,protein_coding,4,437432,55534
ENSG00000196812,grey,25.833256001829767,NA,ZSCAN16,protein_coding,6,5523,80345
ENSG00000196814,grey,82.23196449133489,NA,MVB12B,protein_coding,9,180193,89853
ENSG00000196821,grey,129.99315767031612,NA,C6orf106,protein_coding,6,109572,NA
ENSG00000196834,grey,118.0862933075901,NA,POTEI,protein_coding,2,50212,653269
ENSG00000196867,grey,32.64601906212872,NA,ZFP28,protein_coding,19,17853,140612
ENSG00000196873,grey,7.782173478584124,NA,CBWD3,protein_coding,9,58533,NA
ENSG00000196878,grey,17.22507921883743,NA,LAMB3,protein_coding,1,37597,3914
ENSG00000196932,grey,13.983393187900354,NA,TMEM26,protein_coding,10,46808,219623
ENSG00000196935,grey,275.09627750561214,NA,SRGAP1,protein_coding,12,303541,57522
ENSG00000196966,grey,112.97259655416953,NA,HIST1H3E,protein_coding,6,462,NA
ENSG00000196976,grey,334.1708964715575,NA,LAGE3,protein_coding,X,1569,8270
ENSG00000196993,grey,60.142215535539435,NA,NPIPB9,protein_coding,16,21021,100507607
ENSG00000197006,grey,114.44594627529727,NA,METTL9,protein_coding,16,60256,51108
ENSG00000197008,grey,151.76083331936073,NA,ZNF138,protein_coding,7,39289,7697
ENSG00000197013,grey,30.03347507628078,NA,ZNF429,protein_coding,19,59589,353088
ENSG00000197019,grey,420.9693754255524,NA,SERTAD1,protein_coding,19,4434,29950
ENSG00000197020,grey,13.71692095908195,NA,ZNF100,protein_coding,19,44863,163227
ENSG00000197021,grey,137.55162787730745,NA,CXorf40B,protein_coding,X,9285,NA
ENSG00000197043,grey,164.43470178131682,NA,ANXA6,protein_coding,5,57171,309
ENSG00000197044,grey,31.518434149101836,NA,ZNF441,protein_coding,19,17079,126068
ENSG00000197070,grey,114.27441430108702,NA,ARRDC1,protein_coding,9,9707,92714
ENSG00000197081,grey,6.6297988665714636,NA,IGF2R,protein_coding,6,144409,3482
ENSG00000197083,grey,17.48062018570977,NA,ZNF300P1,pseudogene,5,15645,134466
ENSG00000197093,grey,45.575349437295365,NA,GAL3ST4,protein_coding,7,9507,79690
ENSG00000197111,grey,28.85317996858086,NA,PCBP2,protein_coding,12,39422,5094
ENSG00000197114,grey,111.13796454294597,NA,ZGPAT,protein_coding,20,28678,84619
ENSG00000197119,grey,17.646297025476233,NA,SLC25A29,protein_coding,14,15437,123096
ENSG00000197121,grey,65.95145433396591,NA,PGAP1,protein_coding,2,94793,80055
ENSG00000197124,grey,88.46932524347481,NA,ZNF682,protein_coding,19,42449,91120
ENSG00000197147,grey,3.1983569921596846,NA,LRRC8B,protein_coding,1,73029,23507
ENSG00000197157,grey,283.8442376051787,NA,SND1,protein_coding,7,440428,27044
ENSG00000197162,grey,102.74442051166041,NA,ZNF785,protein_coding,16,12032,146540
ENSG00000197183,grey,53.690545734225736,NA,C20orf112,protein_coding,20,142015,NA
ENSG00000197208,grey,11.148514626855931,NA,SLC22A4,protein_coding,5,49764,6583
ENSG00000197223,grey,54.98036809700319,NA,C1D,protein_coding,2,69819,10438
ENSG00000197226,grey,64.0182391442032,NA,TBC1D9B,protein_coding,5,45794,23061
ENSG00000197275,grey,44.55780160617385,NA,RAD54B,protein_coding,8,103150,25788
ENSG00000197283,grey,55.306528462997086,NA,SYNGAP1,protein_coding,6,33620,8831
ENSG00000197343,grey,92.81231841541977,NA,ZNF655,protein_coding,7,18048,79027
ENSG00000197358,grey,8.430343769374739,NA,BNIP3P1,pseudogene,14,1585,319138
ENSG00000197372,grey,274.71151133492447,NA,ZNF675,protein_coding,19,161590,171392
ENSG00000197380,grey,195.33642771472302,NA,DACT3,protein_coding,19,13527,147906
ENSG00000197385,grey,16.863369657590045,NA,ZNF860,protein_coding,3,9858,344787
ENSG00000197406,grey,4.808424397280128,NA,DIO3,protein_coding,14,2102,1735
ENSG00000197417,grey,265.7955297295101,NA,SHPK,protein_coding,17,28061,23729
ENSG00000197429,grey,5.045400699345862,NA,IPP,protein_coding,1,56327,3652
ENSG00000197448,grey,151.50196742774742,NA,GSTK1,protein_coding,7,26762,373156
ENSG00000197457,grey,51.57962017425669,NA,STMN3,protein_coding,20,13720,50861
ENSG00000197479,grey,17.325632415563454,NA,PCDHB11,protein_coding,5,3436,56125
ENSG00000197483,grey,15.141590066269881,NA,ZNF628,protein_coding,19,8156,89887
ENSG00000197530,grey,4.275274911734831,NA,MIB2,protein_coding,1,15196,142678
ENSG00000197535,grey,97.5583820452752,NA,MYO5A,protein_coding,15,221768,4644
ENSG00000197536,grey,197.2268297509894,NA,C5orf56,protein_coding,5,65409,NA
ENSG00000197548,grey,38.58385536744484,NA,ATG7,protein_coding,3,285145,10533
ENSG00000197555,grey,10.436353193013092,NA,SIPA1L1,protein_coding,14,420781,26037
ENSG00000197568,grey,131.25388651673455,NA,HHLA3,protein_coding,1,30535,NA
ENSG00000197580,grey,134.64278579591394,NA,BCO2,protein_coding,11,49233,83875
ENSG00000197586,grey,73.31200753494342,NA,ENTPD6,protein_coding,20,31037,955
ENSG00000197594,grey,29.830311200017384,NA,ENPP1,protein_coding,6,87140,5167
ENSG00000197601,grey,143.23691213692692,NA,FAR1,protein_coding,11,63677,84188
ENSG00000197603,grey,256.83493036590033,NA,C5orf42,protein_coding,5,143201,NA
ENSG00000197608,grey,99.9203133371069,NA,ZNF841,protein_coding,19,31300,284371
ENSG00000197614,grey,31.47263387648595,NA,MFAP5,protein_coding,12,25543,8076
ENSG00000197619,grey,4.751040170818223,NA,ZNF615,protein_coding,19,16899,284370
ENSG00000197620,grey,2.5429446069154737,NA,CXorf40A,protein_coding,X,10156,NA
ENSG00000197629,grey,27.90883611830402,NA,MPEG1,protein_coding,11,4442,219972
ENSG00000197635,grey,59.31220178305772,NA,DPP4,protein_coding,2,82302,1803
ENSG00000197646,grey,37.083721754553,NA,PDCD1LG2,protein_coding,9,60738,80380
ENSG00000197647,grey,4.474012577952721,NA,ZNF433,protein_coding,19,21010,163059
ENSG00000197681,grey,0.37789977167964284,NA,TBC1D3,protein_coding,17,20456,729873
ENSG00000197683,grey,3.4544652650735133,NA,KRTAP26-1,protein_coding,21,1156,388818
ENSG00000197694,grey,48.502612803833806,NA,SPTAN1,protein_coding,9,81076,6709
ENSG00000197701,grey,4.288390163487757,NA,ZNF595,protein_coding,4,34921,152687
ENSG00000197714,grey,15.195385785341305,NA,ZNF460,protein_coding,19,13519,10794
ENSG00000197724,grey,40.37133252431908,NA,PHF2,protein_coding,9,103181,5253
ENSG00000197757,grey,129.33354374378442,NA,HOXC6,protein_coding,12,40200,3223
ENSG00000197769,grey,5.091810437339738,NA,MAP1LC3C,protein_coding,1,3584,440738
ENSG00000197774,grey,61.022839402114776,NA,EME2,protein_coding,16,8502,197342
ENSG00000197779,grey,260.9833125598534,NA,ZNF81,protein_coding,X,165660,347344
ENSG00000197785,grey,41.55895090556992,NA,ATAD3A,protein_coding,1,22537,55210
ENSG00000197818,grey,21.749311909119452,NA,SLC9A8,protein_coding,20,79530,23315
ENSG00000197822,grey,21.497184729659992,NA,OCLN,protein_coding,5,65813,100506658
ENSG00000197841,grey,142.35565452319048,NA,ZNF181,protein_coding,19,8718,339318
ENSG00000197859,grey,21.627007481154376,NA,ADAMTSL2,protein_coding,9,43356,9719
ENSG00000197860,grey,216.28209670819103,NA,SGTB,protein_coding,5,57108,54557
ENSG00000197879,grey,92.17391516717382,NA,MYO1C,protein_coding,17,28715,4641
ENSG00000197892,grey,32.66036342064008,NA,KIF13B,protein_coding,8,195846,23303
ENSG00000197894,grey,163.6212675706522,NA,ADH5,protein_coding,4,17821,128
ENSG00000197903,grey,261.7637491883538,NA,HIST1H2BK,protein_coding,6,8547,NA
ENSG00000197905,grey,43.51073967651125,NA,TEAD4,protein_coding,12,81344,7004
ENSG00000197928,grey,199.20533553823535,NA,ZNF677,protein_coding,19,26575,342926
ENSG00000197930,grey,22.09099978711362,NA,ERO1L,protein_coding,14,55985,NA
ENSG00000197932,grey,1.399669716218463,NA,F8A1,protein_coding,X,1701,8263
ENSG00000197943,grey,12.690355323248774,NA,PLCG2,protein_coding,16,219198,5336
ENSG00000197948,grey,3.695146282218561,NA,FCHSD1,protein_coding,5,12118,89848
ENSG00000197956,grey,115.34671592551761,NA,S100A6,protein_coding,1,1646,6277
ENSG00000197958,grey,110.45262317159964,NA,RPL12,protein_coding,9,3732,6136
ENSG00000197965,grey,83.39682539482307,NA,MPZL1,protein_coding,1,70728,9019
ENSG00000197969,grey,244.12520653200136,NA,VPS13A,protein_coding,9,244189,23230
ENSG00000197976,grey,91.36878667270966,NA,AKAP17A,protein_coding,X,10922,8227
ENSG00000197977,grey,92.21290002563985,NA,ELOVL2,protein_coding,6,63556,54898
ENSG00000197982,grey,470.6089306157646,NA,C1orf122,protein_coding,1,2476,127687
ENSG00000198026,grey,17.458136178178098,NA,ZNF335,protein_coding,20,23542,63925
ENSG00000198034,grey,12.4518209135444,NA,RPS4X,protein_coding,X,21622,6191
ENSG00000198046,grey,67.6385443478421,NA,ZNF667,protein_coding,19,38741,63934
ENSG00000198053,grey,23.098043291631836,NA,SIRPA,protein_coding,20,45390,140885
ENSG00000198064,grey,263.7003987779833,NA,RP11-347C12.1,protein_coding,16,31574,NA
ENSG00000198075,grey,82.56801669796225,NA,SULT1C4,protein_coding,2,10147,27233
ENSG00000198087,grey,102.94538759974657,NA,CD2AP,protein_coding,6,149475,23607
ENSG00000198108,grey,57.273266479480185,NA,CHSY3,protein_coding,5,282163,337876
ENSG00000198121,grey,53.57902918949084,NA,LPAR1,protein_coding,9,165439,1902
ENSG00000198130,grey,49.2691782488617,NA,HIBCH,protein_coding,2,154459,26275
ENSG00000198146,grey,117.51848827877299,NA,ZNF770,protein_coding,15,9947,54989
ENSG00000198155,grey,2.020869756902144,NA,ZNF876P,pseudogene,4,43376,642280
ENSG00000198168,grey,51.19293200860386,NA,SVIP,protein_coding,11,16501,258010
ENSG00000198185,grey,132.0562285647068,NA,ZNF334,protein_coding,20,12498,55713
ENSG00000198198,grey,110.13206312023819,NA,SZT2,protein_coding,1,62769,23334
ENSG00000198223,grey,118.93384662267295,NA,CSF2RA,protein_coding,X,41582,1438
ENSG00000198237,grey,5.704793008099557,NA,RP11-98J23.2,pseudogene,5,103339,NA
ENSG00000198246,grey,30.63567466404577,NA,SLC29A3,protein_coding,10,44128,55315
ENSG00000198265,grey,286.3710052044627,NA,HELZ,protein_coding,17,175552,9931
ENSG00000198276,grey,39.44034412019412,NA,UCKL1,protein_coding,20,16584,54963
ENSG00000198305,grey,1.6452456009901257,NA,SPDYE8P,pseudogene,7,10054,NA
ENSG00000198315,grey,238.7912786112744,NA,ZKSCAN8,protein_coding,6,17563,7745
ENSG00000198324,grey,60.73083188634578,NA,FAM109A,protein_coding,12,8471,NA
ENSG00000198327,grey,399.93690165760614,NA,HIST1H4F,protein_coding,6,416,NA
ENSG00000198339,grey,39.41322551915353,NA,HIST1H4I,protein_coding,6,1343,NA
ENSG00000198342,grey,0.643654839221586,NA,ZNF442,protein_coding,19,16535,79973
ENSG00000198369,grey,47.46385716689529,NA,SPRED2,protein_coding,2,121787,200734
ENSG00000198393,grey,9.326651889768065,NA,ZNF26,protein_coding,12,26204,7574
ENSG00000198406,grey,125.17827157713883,NA,BZW1P2,pseudogene,3,983,151579
ENSG00000198416,grey,1.5143739188801755,NA,CTD-2173L22.4,pseudogene,9,20723,NA
ENSG00000198429,grey,57.79733433808452,NA,ZNF69,protein_coding,19,26546,7620
ENSG00000198435,grey,11.096008875833832,NA,NRARP,protein_coding,9,2621,441478
ENSG00000198444,grey,1.1478349665380407,NA,F8A2,protein_coding,X,1701,474383
ENSG00000198464,grey,227.81342693836984,NA,ZNF480,protein_coding,19,28746,147657
ENSG00000198502,grey,1.6293109210680905,NA,HLA-DRB5,protein_coding,6,12945,3127
ENSG00000198518,grey,132.78627306136374,NA,HIST1H4E,protein_coding,6,1409,NA
ENSG00000198521,grey,241.5252950066733,NA,ZNF43,protein_coding,19,47176,7594
ENSG00000198542,grey,51.489516255668065,NA,ITGBL1,protein_coding,13,270491,9358
ENSG00000198546,grey,113.41631751769654,NA,ZNF511,protein_coding,10,44055,118472
ENSG00000198551,grey,168.738870455716,NA,ZNF627,protein_coding,19,59762,199692
ENSG00000198556,grey,287.1685427127199,NA,ZNF789,protein_coding,7,30810,285989
ENSG00000198563,grey,0.35312076217786914,NA,DDX39B,protein_coding,6,12230,7919
ENSG00000198585,grey,44.35345038163711,NA,NUDT16,protein_coding,3,7160,131870
ENSG00000198604,grey,67.87516392182509,NA,BAZ1A,protein_coding,14,122917,11177
ENSG00000198626,grey,107.86371268290867,NA,RYR2,protein_coding,1,791784,6262
ENSG00000198646,grey,174.76966537414862,NA,NCOA6,protein_coding,20,128731,23054
ENSG00000198648,grey,37.53606685598671,NA,STK39,protein_coding,2,294122,27347
ENSG00000198673,grey,0.6411078900783829,NA,FAM19A2,protein_coding,12,570892,NA
ENSG00000198682,grey,16.680975801359995,NA,PAPSS2,protein_coding,10,88093,9060
ENSG00000198683,grey,26.860883111752667,NA,AC012615.1,pseudogene,19,825,NA
ENSG00000198690,grey,6.340454311047147,NA,FAN1,protein_coding,15,39257,22909
ENSG00000198691,grey,8.14394930978521,NA,ABCA4,protein_coding,1,128296,24
ENSG00000198719,grey,1.5069486220422181,NA,DLL1,protein_coding,6,8268,28514
ENSG00000198721,grey,44.03173160581885,NA,ECI2,protein_coding,6,19909,10455
ENSG00000198728,grey,42.431736928091794,NA,LDB1,protein_coding,10,12894,8861
ENSG00000198734,grey,31.561211588622214,NA,F5,protein_coding,1,72423,2153
ENSG00000198736,grey,158.32482347458668,NA,MSRB1,protein_coding,16,5117,51734
ENSG00000198743,grey,1.0612933110392988,NA,SLC5A3,protein_coding,21,32690,6526
ENSG00000198750,grey,104.20361385622401,NA,GATSL2,protein_coding,7,60011,NA
ENSG00000198759,grey,38.37210380233917,NA,EGFL6,protein_coding,X,63971,25975
ENSG00000198794,grey,10.283130177991199,NA,SCAMP5,protein_coding,15,64278,192683
ENSG00000198795,grey,45.12334001473812,NA,ZNF521,protein_coding,18,290265,25925
ENSG00000198805,grey,19.17928983601345,NA,PNP,protein_coding,14,8141,4860
ENSG00000198816,grey,33.140747200186986,NA,ZNF358,protein_coding,19,5735,140467
ENSG00000198839,grey,134.91893651922524,NA,ZNF277,protein_coding,7,136509,11179
ENSG00000198840,grey,108.14626758687238,NA,MT-ND3,protein_coding,MT,346,NA
ENSG00000198842,grey,3.1064257924383094,NA,DUSP27,protein_coding,1,35121,NA
ENSG00000198844,grey,13.945333338630482,NA,ARHGEF15,protein_coding,17,12271,22899
ENSG00000198846,grey,4.970025186974872,NA,TOX,protein_coding,8,313791,9760
ENSG00000198853,grey,40.36941827137243,NA,RUSC2,protein_coding,9,71772,9853
ENSG00000198856,grey,295.6416384331864,NA,OSTC,protein_coding,4,17237,58505
ENSG00000198858,grey,243.29686774961286,NA,R3HDM4,protein_coding,19,16738,91300
ENSG00000198876,grey,144.6385393978432,NA,DCAF12,protein_coding,9,41013,25853
ENSG00000198879,grey,12.115712368274085,NA,SFMBT2,protein_coding,10,252865,57713
ENSG00000198890,grey,5.435469003640607,NA,PRMT6,protein_coding,1,2650,55170
ENSG00000198898,grey,185.94095927643332,NA,CAPZA2,protein_coding,7,110980,830
ENSG00000198900,grey,93.5953999272674,NA,TOP1,protein_coding,20,95670,7150
ENSG00000198910,grey,2.7854133940783115,NA,L1CAM,protein_coding,X,47709,3897
ENSG00000198919,grey,183.438969953261,NA,DZIP3,protein_coding,3,105165,9666
ENSG00000198929,grey,3.3228516681344713,NA,NOS1AP,protein_coding,1,313758,9722
ENSG00000198932,grey,95.30719929626756,NA,GPRASP1,protein_coding,X,7718,9737
ENSG00000198933,grey,6.769647136057682,NA,TBKBP1,protein_coding,17,17970,9755
ENSG00000198937,grey,207.84835179338435,NA,CCDC167,protein_coding,6,17003,154467
ENSG00000198938,grey,22.27889097037239,NA,MT-CO3,protein_coding,MT,784,NA
ENSG00000198939,grey,29.796452798733814,NA,ZFP2,protein_coding,5,37319,80108
ENSG00000198945,grey,165.63960303631072,NA,L3MBTL3,protein_coding,6,127751,84456
ENSG00000198947,grey,120.25538664086635,NA,DMD,protein_coding,X,2241765,1756
ENSG00000198952,grey,302.8458185326502,NA,SMG5,protein_coding,1,33606,23381
ENSG00000198960,grey,1.198299149120416,NA,ARMCX6,protein_coding,X,2882,54470
ENSG00000203401,grey,43.62066144502883,NA,AC009061.1,pseudogene,16,2337,NA
ENSG00000203485,grey,67.99900926351766,NA,INF2,protein_coding,14,30000,64423
ENSG00000203573,grey,32.88039361972083,NA,AC090519.4,pseudogene,15,179,NA
ENSG00000203644,grey,57.20198844197075,NA,AC083799.1,pseudogene,3,908,NA
ENSG00000203666,grey,106.5006932544919,NA,EFCAB2,protein_coding,1,157460,84288
ENSG00000203667,grey,162.60572344010916,NA,COX20,protein_coding,1,9736,116228
ENSG00000203668,grey,186.1218633086746,NA,CHML,protein_coding,1,7078,1122
ENSG00000203727,grey,49.460379913210346,NA,SAMD5,protein_coding,6,228621,389432
ENSG00000203778,grey,3.1504661365985633,NA,FAM229B,protein_coding,6,15192,619208
ENSG00000203780,grey,5.364714357608508,NA,FANK1,protein_coding,10,113054,92565
ENSG00000203799,grey,57.41102954118117,NA,CCDC162P,pseudogene,6,64036,221262
ENSG00000203812,grey,145.89587576680688,NA,HIST2H2AA4,protein_coding,1,549,NA
ENSG00000203832,grey,214.77425573314954,NA,NBPF20,protein_coding,1,97258,100288142
ENSG00000203836,grey,40.87950812170738,NA,NBPF24,protein_coding,1,60459,NA
ENSG00000203867,grey,189.15645974372137,NA,RBM20,protein_coding,10,195073,282996
